ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code
cTwcYWUUeaterok391v3Vg,El Primo Red Tacos,3.5,23,,,False,Tacos,tacos,25.774023,-80.194051,US,FL,Miami,33130
yoqNKeW5kj9flZoI211v5w,Pinolandia,4.0,244,$,['delivery'],False,"Latin American, Nicaraguan","latin, nicaraguan",25.77476,-80.2144299,US,FL,Miami,33128
eW-7ByJCeVgMT1_Ty0zjTQ,Cajun Boil,4.5,58,,['delivery'],False,"Cajun/Creole, Seafood, Asian Fusion","cajun, seafood, asianfusion",25.767706,-80.196026,US,FL,Miami,33130
GBbp688iLv7FPdx_x2ciXg,Jamon Iberico Pata Negra Restaurant Tapas & Wine Bar,4.5,343,$$,['delivery'],False,"Spanish, Tapas Bars, Wine Bars","spanish, tapas, wine_bars",25.7735180169408,-80.201877932016,US,FL,Miami,33130
TqX0y-R8q7QA3tGER0z2YQ,Riverside Miami,3.0,44,,,False,"Music Venues, Mediterranean, Mexican","musicvenues, mediterranean, mexican",25.769034,-80.192851,US,FL,Miami,33131
4utRX5zunli5B3HZT2-blw,La Sandwicherie Brickell,4.0,614,$,['delivery'],False,"Sandwiches, French, Juice Bars & Smoothies","sandwiches, french, juicebars",25.76607,-80.19407,US,FL,Miami,33130
nXUsWu-pyCW-XQuL83z2bw,Taquerias El Mexicano,4.0,638,$$,"['delivery', 'pickup']",False,Mexican,mexican,25.766408,-80.202903,US,FL,Miami,33130
xzGdVsFbbx2kmkp6cQtBZA,Bucks Crepes,4.5,13,,['delivery'],False,"Creperies, French, Gluten-Free","creperies, french, gluten_free",25.7802779,-80.1956999,US,FL,Miami,33136
qJBMlcz1GGZx-RMDL_PD1Q,The River Oyster Bar,4.0,771,$$$,"['delivery', 'pickup']",False,"Seafood, Latin American","seafood, latin",25.76766,-80.19197,US,FL,Miami,33131
S13nGG2lHaIPc0zAc-iDJQ,Over Under,4.5,27,,,False,"Burgers, Cocktail Bars","burgers, cocktailbars",25.7743301,-80.1908691,US,FL,Miami,33131
SXhOU7ggBv2EZ8BcksQx4Q,Fatair Al Basha,4.5,48,,"['delivery', 'pickup']",False,Lebanese,lebanese,25.765875,-80.201666,US,FL,Miami,33130
u415sO_MBwtxbe2etM9mog,Foodies,5.0,32,,['delivery'],False,"Hong Kong Style Cafe, Dim Sum, Japanese","hkcafe, dimsum, japanese",25.7879192,-80.1931896,US,FL,Miami,33132
Gf4_G1-yiX9iwHM138ZWFw,The Cocinita Miami,4.5,36,$$,"['delivery', 'pickup']",False,"Vegan, Latin American, Vegetarian","vegan, latin, vegetarian",25.768476,-80.190967,US,FL,Miami,33131
yQjAJfAe4sCtvFmRnOJoDw,Vero,4.5,439,$$,"['restaurant_reservation', 'pickup']",False,"Italian, Pizza, Wineries","italian, pizza, wineries",25.7732471137303,-80.1920659170162,US,FL,Miami,33131
Qt2Dm5PaHBf2dOGdDuSP1A,American Social,3.5,1028,$$,"['delivery', 'pickup']",False,"American (New), Sports Bars, Burgers","newamerican, sportsbars, burgers",25.767836,-80.196232,US,FL,Miami,33130
BlZqSfhGYf4gdQlMkKXU4A,North Italia,4.5,399,$$,['delivery'],False,Italian,italian,25.765223,-80.193529,US,FL,Miami,33130
ppNafji_rRQKEXf4zRl22w,Lebanese Fresh Kitchen,4.5,36,,"['delivery', 'pickup']",False,"Mediterranean, Lebanese, Halal","mediterranean, lebanese, halal",25.77526,-80.19494,US,FL,Miami,33128
eqE6N8xFYBFDeKfBu621mA,Meraki Greek Bistro,4.0,530,$$,"['delivery', 'pickup']",False,Greek,greek,25.772929,-80.192028,US,FL,Miami,33131
g0ZnOpAjAUB55gTSZdzeVw,Pizza Nostra,5.0,4,,"['delivery', 'pickup']",False,Pizza,pizza,25.77361167,-80.20860667,US,FL,Miami,33130
UeT8Rsasz6OEJVlzuSn1EQ,El Cielo by Juan Manuel Barrientos,4.0,171,$$$$,,False,"Colombian, American (New), Desserts","colombian, newamerican, desserts",25.769667,-80.191708,US,FL,Miami,33131
EdsCQyhMZJ24shQlHFDmDA,Los Paisanos Restaurant,4.0,24,$$,['delivery'],False,"Latin American, Honduran","latin, honduran",25.7734203,-80.2081833,US,FL,Miami,33130
yo_Bp6pS8tieBApGvJHy-Q,Fooq’s Presents Da Lida,4.0,465,$$,"['delivery', 'pickup']",False,"American (New), Wine Bars, Laotian","newamerican, wine_bars, laotian",25.78451,-80.1938,US,FL,Miami,33136
b8_XgMhKSPl__dRgY-m6Ig,Station 28,4.5,179,$,"['delivery', 'pickup']",False,"Sandwiches, Peruvian, Burgers","sandwiches, peruvian, burgers",25.77267,-80.192249,US,FL,Miami,33131
HwwT5a1dfmvHmBErnCZlSw,Salsa Fiesta,4.0,99,$$,['delivery'],False,"Mexican, Caterers","mexican, catering",25.787269,-80.212242,US,FL,Miami,33136
3vR7NTYEGtKYqtwGOsuJpg,Hemingways on the Beach Turks and Caicos,3.5,45,$$$,,False,Seafood,seafood,25.7748107910156,-80.1977310180664,US,FL,Miami,
_-_NeXw_JbBTIOEZKItwlw,Moxie's Grill & Bar,4.5,120,$$,['delivery'],False,"Lounges, Cocktail Bars, American (New)","lounges, cocktailbars, newamerican",25.76523,-80.1935,US,FL,Miami,33130
WgDaQornDeCL5uAYoaNK4w,Paseo Catracho,4.0,194,$,,False,"Honduran, American (New)","honduran, newamerican",25.7659488916397,-80.2079663425684,US,FL,Miami,33130
LyGxBKimI8qcB8qWrAZXoQ,Meet The Goat,3.5,11,,['delivery'],False,"Mediterranean, Lebanese","mediterranean, lebanese",25.774031,-80.193994,US,FL,Miami,33130
BJFHumframHNm_hFpQspSA,Poke 305,4.0,193,$$,"['delivery', 'pickup']",False,"Hawaiian, Poke","hawaiian, poke",25.76523,-80.1935,US,FL,Miami,33130
2ZE8s1KqNpSDMrrW6SpXLA,Las Tapas de Rosa,4.5,93,$$,"['delivery', 'pickup']",False,"Spanish, Tapas Bars","spanish, tapas",25.7662827,-80.2016848,US,FL,Miami,33130
nGug2wz3u6bnhRagxgQUTA,Los Catrachos Restaurant,4.0,9,,['delivery'],False,Latin American,latin,25.7738715,-80.2071887,US,FL,Miami,33130
0WRjHd7yO3kTw1tNIqAPJQ,Mr G Seafood Dive,5.0,4,$,,False,"Sandwiches, Tacos, Seafood","sandwiches, tacos, seafood",25.777784,-80.20507,US,FL,Miami,33128
ix8ifP1jQM9ektdVAs19sQ,Crazy About You,4.0,1658,$$,"['delivery', 'restaurant_reservation']",False,"Mediterranean, Italian, Spanish","mediterranean, italian, spanish",25.7620078715623,-80.1889463275432,US,FL,Miami,33131
-b4dNNCCsDMtidBcGtlM7g,Honey Uninhibited,4.0,682,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Breakfast & Brunch, Southern, Comfort Food","breakfast_brunch, southern, comfortfood",25.76009,-80.20047,US,FL,Miami,33129
7OPukpYV4i_f5sWyThLL2Q,Atlantica Seafood Restaurant & Market,3.5,148,$$,,False,"Seafood, Seafood Markets","seafood, seafoodmarkets",25.7437523001847,-80.1721119880676,US,FL,Miami,33149
UXHxLN3DcDGI57uDIfCuJA,Old's Havana Cuban Bar & Cocina,4.5,1066,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Cuban, Bars","cuban, bars",25.7655942148975,-80.2192383373502,US,FL,Miami,33135
n6xaLebNjh8sYiYh89gdEQ,Komodo,4.0,1255,$$$,['delivery'],False,"Asian Fusion, Lounges, Cocktail Bars","asianfusion, lounges, cocktailbars",25.7653468682438,-80.1906713264588,US,FL,Miami,33131
S09-LdcYY5qilnA4zWS3TQ,Palmas Café,4.0,83,$,"['delivery', 'pickup']",False,Latin American,latin,25.755393,-80.196821,US,FL,Miami,33131
8_cuODO8G0yuzQO_fRW5kA,Toro Toro,4.5,1043,$$$,"['delivery', 'pickup']",False,"Steakhouses, Tapas Bars, Cocktail Bars","steak, tapas, cocktailbars",25.772572,-80.185336,US,FL,Miami,33131
t4bR5iWxEo9EE_4Dft5Lbw,Dimitrios Mediterranean Cuisine,4.5,31,,"['delivery', 'pickup', 'restaurant_reservation']",False,"Mediterranean, Lebanese","mediterranean, lebanese",25.7601195,-80.1926032,US,FL,Miami,33131
0FRl-hghB50Gw3CQnasq2Q,Braga Portuguese Restaurant,5.0,3,,['delivery'],False,Portuguese,portuguese,25.751329,-80.21857,US,FL,Miami,33176
qJBMlcz1GGZx-RMDL_PD1Q,The River Oyster Bar,4.0,771,$$$,"['delivery', 'pickup']",False,"Seafood, Latin American","seafood, latin",25.76766,-80.19197,US,FL,Miami,33131
3vR7NTYEGtKYqtwGOsuJpg,Hemingways on the Beach Turks and Caicos,3.5,45,$$$,,False,Seafood,seafood,25.7748107910156,-80.1977310180664,US,FL,Miami,
arvsiHTcyJzge4wxmQiaXw,La Mar by Gaston Acurio,4.0,746,$$$,,False,Peruvian,peruvian,25.7654407159876,-80.1852026674939,US,FL,Miami,33131
wTGfOdzATz-Nb_RB5H3Ctw,Caña Restaurant,4.5,81,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Cuban, Cocktail Bars, Seafood","cuban, cocktailbars, seafood",25.762879,-80.190504,US,FL,Miami,33131
ys97r_tdXZy1o8lwx3jl3A,Truluck’s Ocean’s Finest Seafood and Crab,4.5,1029,$$$,['delivery'],False,"Seafood, Steakhouses","seafood, steak",25.7666322556485,-80.1901618736801,US,FL,Miami,33131
BlZqSfhGYf4gdQlMkKXU4A,North Italia,4.5,399,$$,['delivery'],False,Italian,italian,25.765223,-80.193529,US,FL,Miami,33130
4Wa7TnTtgQ-Bm3Qrd5z5Jg,Graziano's in Brickell,4.0,219,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Argentine, Wine Bars, Steakhouses","argentine, wine_bars, steak",25.76739,-80.197,US,FL,Miami,33130
BrnGHnLCpbzFdpD0Ur-zLw,Juanchi's Burger,4.0,335,$$,"['delivery', 'pickup']",False,Burgers,burgers,25.75134,-80.21518,US,FL,Miami,33145
_-_NeXw_JbBTIOEZKItwlw,Moxie's Grill & Bar,4.5,120,$$,['delivery'],False,"Lounges, Cocktail Bars, American (New)","lounges, cocktailbars, newamerican",25.76523,-80.1935,US,FL,Miami,33130
wehz3RMIspciHxgqGqEIcQ,Cantina La Veinte Miami,3.5,661,$$$,['delivery'],False,Mexican,mexican,25.768305,-80.188528,US,FL,Miami,33131
Ifzu7FxLMyeMFdx2xwF7GQ,Balloo Restaurant,4.5,45,,"['delivery', 'pickup']",False,"Caribbean, Asian Fusion","caribbean, asianfusion",25.77389833,-80.19004667,US,FL,Miami,33131
JUofvuctiEDWfL6M5yE-1A,Nusr-Et Steakhouse,3.0,653,$$$$,,False,Steakhouses,steak,25.764068,-80.190902,US,FL,Miami,33131
3DQXvYDqwwbWDD8E98zk4A,Osaka,4.0,48,,"['delivery', 'pickup']",False,"Japanese, Sushi Bars","japanese, sushi",25.76037,-80.19033,US,FL,Miami,33131
UfptoMdfazZVdN3mJMe7gw,Il Gabbiano,4.0,627,$$$,['delivery'],False,"Italian, Wine Bars","italian, wine_bars",25.771643,-80.185218,US,FL,Miami,33131
TqX0y-R8q7QA3tGER0z2YQ,Riverside Miami,3.0,44,,,False,"Music Venues, Mediterranean, Mexican","musicvenues, mediterranean, mexican",25.769034,-80.192851,US,FL,Miami,33131
aIQK1sw9Prr-KdUu717vRw,Dolores But You Can Call Me Lolita,4.0,1130,$$,"['delivery', 'restaurant_reservation']",False,"American (New), Cocktail Bars, Tapas Bars","newamerican, cocktailbars, tapas",25.76427,-80.19354,US,FL,Miami,33130
-m9d_aXhlWleiI0K0tiWNg,Cipriani Downtown Miami,3.0,289,$$$$,"['delivery', 'pickup']",False,Italian,italian,25.769079,-80.188602,US,FL,Miami,33131
f2Ruz9Su7EeeA2bK4NlrPg,Bocas Grill Brickell,4.0,296,$$,"['delivery', 'pickup', 'restaurant_reservation']",False,"Latin American, Bars","latin, bars",25.75537,-80.20759,US,FL,Miami,33129
GkTr3rBRRylDsDt1cf7Zwg,El Exquisito,4.0,562,$$,['delivery'],False,Cuban,cuban,25.7655732,-80.2197048,US,FL,Miami,33135
yQjAJfAe4sCtvFmRnOJoDw,Vero,4.5,439,$$,"['pickup', 'restaurant_reservation']",False,"Italian, Pizza, Wineries","italian, pizza, wineries",25.7732471137303,-80.1920659170162,US,FL,Miami,33131
QzSC5s0InHO_QLLNNcdEyw,El Cristo Restaurant & Catering,4.0,455,$$,"['delivery', 'pickup']",False,Cuban,cuban,25.765947,-80.220382,US,FL,Miami,33135
d1-i5ZPBfHagwQW5uvBLSg,Batch Gastropub - Miami,4.0,1122,$$,"['delivery', 'pickup']",False,"Gastropubs, American (New), Bars","gastropubs, newamerican, bars",25.7624962180853,-80.1939906924963,US,FL,Miami,33130
rbJQfGK0_7ojP5EWELdt6Q,Poke OG,5.0,27,,"['delivery', 'pickup']",False,"Poke, Hawaiian","poke, hawaiian",25.77359,-80.19075,US,FL,Miami,33131
BvbTEtC1XGQ_QTJB5MQP8w,Moshi Moshi - Brickell,4.0,294,$$,"['delivery', 'pickup']",False,"Japanese, Sushi Bars, Noodles","japanese, sushi, noodles",25.7609538,-80.2005062,US,FL,Miami,33129
KhqAdKY3tX-iigL4HyXv7g,Beijing Garden Chinese Restaurant,4.0,29,$,['delivery'],False,Cantonese,cantonese,25.7735835002495,-80.20843143684,US,FL,Miami,33130
Qzk4ux58Aw58IzAmXewEGA,NAOE,4.5,340,$$$$,['restaurant_reservation'],False,"Japanese, Sushi Bars, Seafood","japanese, sushi, seafood",25.7678418536709,-80.1856550574303,US,FL,Miami,33131
tNUg9mLG871y5lM1mMn6kw,DaTangZhenWei,4.0,235,$$$,"['delivery', 'pickup']",False,"Chinese, Hot Pot","chinese, hotpot",25.7653321663146,-80.1889792449524,US,FL,Miami,33131
fV6YXmRerkHKARygmuaM6A,Mofongo,4.0,362,$$,"['delivery', 'pickup']",False,"Puerto Rican, Latin American","puertorican, latin",25.7655645528436,-80.2213279352882,US,FL,Miami,33135
B2-pidnIEJcI4-sy97BJww,LPM Restaurant & Bar,4.0,211,$$$$,['delivery'],False,"French, Bars, Mediterranean","french, bars, mediterranean",25.76037,-80.19033,US,FL,Miami,33131
b8_XgMhKSPl__dRgY-m6Ig,Station 28,4.5,179,$,"['delivery', 'pickup']",False,"Sandwiches, Peruvian, Burgers","sandwiches, peruvian, burgers",25.77267,-80.192249,US,FL,Miami,33131
Y6E0G3ATW4597V4jl1uxyA,Zuma,4.0,1354,$$$$,"['delivery', 'pickup']",False,"Japanese, Sushi Bars","japanese, sushi",25.7705248376992,-80.189613327384,US,FL,Miami,33131
BJFHumframHNm_hFpQspSA,Poke 305,4.0,193,$$,"['delivery', 'pickup']",False,"Hawaiian, Poke","hawaiian, poke",25.76523,-80.1935,US,FL,Miami,33130
f63Fbw3_ZygcJY7_CFnjrg,PM Fish & Steak House,4.0,434,$$$,['delivery'],False,"Argentine, Seafood, Steakhouses","argentine, seafood, steak",25.7594251,-80.1936952,US,FL,Miami,33133
PdxEaQA4GVjNFYfzH5tLhw,Gourmeat,5.0,5,,,False,"Butcher, Meat Shops, Kosher","butcher, meats, kosher",25.7508049,-80.2167911,US,FL,Miami,33129
PfTxA6qVXrME9UxHA1Ye_Q,Perricone's Marketplace & Cafe,4.0,1387,$$,"['delivery', 'pickup']",False,"Italian, Sandwiches","italian, sandwiches",25.7612174032679,-80.2001225980035,US,FL,Miami,33129
lmmFNizrRMyZal3dUQP34g,The Wharf Miami,4.0,535,$$,"['delivery', 'pickup']",False,"Music Venues, Pop-Up Restaurants, Cocktail Bars","musicvenues, popuprestaurants, cocktailbars",25.77264,-80.1998799,US,FL,Miami,33130
WgDaQornDeCL5uAYoaNK4w,Paseo Catracho,4.0,194,$,,False,"Honduran, American (New)","honduran, newamerican",25.7659488916397,-80.2079663425684,US,FL,Miami,33130
Ifh2cDofbHDcOT2_XYsBTA,Jamaica Corner,4.5,23,,"['delivery', 'pickup']",False,Caribbean,caribbean,25.7738031529053,-80.1923448219896,US,FL,Miami,33131
4utRX5zunli5B3HZT2-blw,La Sandwicherie Brickell,4.0,614,$,['delivery'],False,"Sandwiches, French, Juice Bars & Smoothies","sandwiches, french, juicebars",25.76607,-80.19407,US,FL,Miami,33130
-b4dNNCCsDMtidBcGtlM7g,Honey Uninhibited,4.0,682,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Breakfast & Brunch, Southern, Comfort Food","breakfast_brunch, southern, comfortfood",25.76009,-80.20047,US,FL,Miami,33129
nXUsWu-pyCW-XQuL83z2bw,Taquerias El Mexicano,4.0,638,$$,"['delivery', 'pickup']",False,Mexican,mexican,25.766408,-80.202903,US,FL,Miami,33130
zGf5kkYEU01NQ04DRYVPNQ,Doce Provisions,4.5,694,$$,"['delivery', 'pickup']",False,"Cuban, Latin American, Tapas/Small Plates","cuban, latin, tapasmallplates",25.767862,-80.214191,US,FL,Miami,33130
SXhOU7ggBv2EZ8BcksQx4Q,Fatair Al Basha,4.5,48,,"['delivery', 'pickup']",False,Lebanese,lebanese,25.765875,-80.201666,US,FL,Miami,33130
nTsEr_CQqsA8zwLV4kT5nA,Cafe La Trova,4.0,361,,"['delivery', 'pickup']",False,"Cocktail Bars, Cuban, Venues & Event Spaces","cocktailbars, cuban, venues",25.7662659,-80.21063,US,FL,Miami,33130
zET3OAlPKLVsVlmSLq5idQ,Seaspice Brasserie & Lounge,3.0,929,$$$,,False,American (New),newamerican,25.7777458026811,-80.204677935582,US,FL,Miami,33128
4Wa7TnTtgQ-Bm3Qrd5z5Jg,Graziano's in Brickell,4.0,219,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Argentine, Wine Bars, Steakhouses","argentine, wine_bars, steak",25.76739,-80.197,US,FL,Miami,33130
2ZE8s1KqNpSDMrrW6SpXLA,Las Tapas de Rosa,4.5,93,$$,"['delivery', 'pickup']",False,"Spanish, Tapas Bars","spanish, tapas",25.7662827,-80.2016848,US,FL,Miami,33130
eW-7ByJCeVgMT1_Ty0zjTQ,Cajun Boil,4.5,58,,['delivery'],False,"Cajun/Creole, Seafood, Asian Fusion","cajun, seafood, asianfusion",25.767706,-80.196026,US,FL,Miami,33130
KhqAdKY3tX-iigL4HyXv7g,Beijing Garden Chinese Restaurant,4.0,29,$,['delivery'],False,Cantonese,cantonese,25.7735835002495,-80.20843143684,US,FL,Miami,33130
JACmrsmLZETSI9abfwBP4Q,China Lee Restaurant,3.0,27,$,"['delivery', 'pickup']",False,Chinese,chinese,25.766384,-80.2036679,US,FL,Miami,33130
lmmFNizrRMyZal3dUQP34g,The Wharf Miami,4.0,535,$$,"['delivery', 'pickup']",False,"Music Venues, Pop-Up Restaurants, Cocktail Bars","musicvenues, popuprestaurants, cocktailbars",25.77264,-80.1998799,US,FL,Miami,33130
vsnwPnf9DyhjgU6kGcA2zQ,Garcia's Seafood Grille & Fish Market,3.5,980,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,Seafood,seafood,25.7773456573486,-80.2036666870117,US,FL,Miami,33128
WgDaQornDeCL5uAYoaNK4w,Paseo Catracho,4.0,194,$,,False,"Honduran, American (New)","honduran, newamerican",25.7659488916397,-80.2079663425684,US,FL,Miami,33130
4utRX5zunli5B3HZT2-blw,La Sandwicherie Brickell,4.0,614,$,['delivery'],False,"Sandwiches, French, Juice Bars & Smoothies","sandwiches, french, juicebars",25.76607,-80.19407,US,FL,Miami,33130
PfTxA6qVXrME9UxHA1Ye_Q,Perricone's Marketplace & Cafe,4.0,1387,$$,"['delivery', 'pickup']",False,"Italian, Sandwiches","italian, sandwiches",25.7612174032679,-80.2001225980035,US,FL,Miami,33129
ho7UMaX_HLhbQVh0yt1HIw,B2 Café,4.0,18,$,['pickup'],False,"Breakfast & Brunch, Cafeteria","breakfast_brunch, cafeteria",25.7658,-80.20462,US,FL,Miami,33130
Ifh2cDofbHDcOT2_XYsBTA,Jamaica Corner,4.5,23,,"['delivery', 'pickup']",False,Caribbean,caribbean,25.7738031529053,-80.1923448219896,US,FL,Miami,33131
aIQK1sw9Prr-KdUu717vRw,Dolores But You Can Call Me Lolita,4.0,1130,$$,"['restaurant_reservation', 'delivery']",False,"American (New), Cocktail Bars, Tapas Bars","newamerican, cocktailbars, tapas",25.76427,-80.19354,US,FL,Miami,33130
BvbTEtC1XGQ_QTJB5MQP8w,Moshi Moshi - Brickell,4.0,294,$$,"['delivery', 'pickup']",False,"Japanese, Sushi Bars, Noodles","japanese, sushi, noodles",25.7609538,-80.2005062,US,FL,Miami,33129
Hy8U5Ozrnfu5NF1b19dD5w,Los Altos,4.0,73,$$,,False,"Cocktail Bars, Mexican","cocktailbars, mexican",25.76643,-80.2029,US,FL,Miami,33130
qJBMlcz1GGZx-RMDL_PD1Q,The River Oyster Bar,4.0,771,$$$,"['delivery', 'pickup']",False,"Seafood, Latin American","seafood, latin",25.76766,-80.19197,US,FL,Miami,33131
TqX0y-R8q7QA3tGER0z2YQ,Riverside Miami,3.0,44,,,False,"Music Venues, Mediterranean, Mexican","musicvenues, mediterranean, mexican",25.769034,-80.192851,US,FL,Miami,33131
UDf0lQ2QimNkhvrwgyIwmg,Kiki On The River,3.0,556,$$$,['delivery'],False,"Greek, Mediterranean","greek, mediterranean",25.77778,-80.20499,US,FL,Miami,33128
t4bR5iWxEo9EE_4Dft5Lbw,Dimitrios Mediterranean Cuisine,4.5,31,,"['restaurant_reservation', 'delivery', 'pickup']",False,"Mediterranean, Lebanese","mediterranean, lebanese",25.7601195,-80.1926032,US,FL,Miami,33131
AbGPw7KTGbzkYmjqfvK0yw,Cabanas Restaurant,4.0,89,$,"['delivery', 'pickup']",False,"Latin American, Sandwiches","latin, sandwiches",25.7662986,-80.201358,US,FL,Miami,33130
Qt2Dm5PaHBf2dOGdDuSP1A,American Social,3.5,1028,$$,"['delivery', 'pickup']",False,"American (New), Sports Bars, Burgers","newamerican, sportsbars, burgers",25.767836,-80.196232,US,FL,Miami,33130
cTwcYWUUeaterok391v3Vg,El Primo Red Tacos,3.5,23,,,False,Tacos,tacos,25.774023,-80.194051,US,FL,Miami,33130
d1-i5ZPBfHagwQW5uvBLSg,Batch Gastropub - Miami,4.0,1122,$$,"['delivery', 'pickup']",False,"Gastropubs, American (New), Bars","gastropubs, newamerican, bars",25.7624962180853,-80.1939906924963,US,FL,Miami,33130
yoqNKeW5kj9flZoI211v5w,Pinolandia,4.0,244,$,['delivery'],False,"Latin American, Nicaraguan","latin, nicaraguan",25.77476,-80.2144299,US,FL,Miami,33128
BlZqSfhGYf4gdQlMkKXU4A,North Italia,4.5,399,$$,['delivery'],False,Italian,italian,25.765223,-80.193529,US,FL,Miami,33130
Eps1ODuzyLswPNE1xExf8Q,Modern Garden,3.5,8,$$$$,,False,"Mediterranean, Brasseries","mediterranean, brasseries",25.77767,-80.2046,US,FL,Miami,33128
f2Ruz9Su7EeeA2bK4NlrPg,Bocas Grill Brickell,4.0,296,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Latin American, Bars","latin, bars",25.75537,-80.20759,US,FL,Miami,33129
OrUYz4QyOaQp24Ry7eim9Q,Casablanca Seafood Bar & Grill,3.5,493,$$$,['delivery'],False,"Seafood Markets, Seafood","seafoodmarkets, seafood",25.7777032052969,-80.2046044584205,US,FL,Miami,33128
_TJ9znbvfXUDxW6oQRr1zQ,Delicias en Miami,5.0,4,,,False,"Latin American, Food Stands, Burgers","latin, foodstands, burgers",25.7660933222096,-80.2082342281938,US,FL,Miami,33131
_-_NeXw_JbBTIOEZKItwlw,Moxie's Grill & Bar,4.5,120,$$,['delivery'],False,"Lounges, Cocktail Bars, American (New)","lounges, cocktailbars, newamerican",25.76523,-80.1935,US,FL,Miami,33130
BJFHumframHNm_hFpQspSA,Poke 305,4.0,193,$$,"['delivery', 'pickup']",False,"Hawaiian, Poke","hawaiian, poke",25.76523,-80.1935,US,FL,Miami,33130
legfAKxZnNYVxAqRpZIIhw,San Pocho,3.5,170,$$,"['delivery', 'pickup']",False,"Colombian, Bars","colombian, bars",25.766306,-80.209381,US,FL,Miami,33130
wUgicT0LJbrHnav4d8SwSA,Gyu-Kaku Japanese BBQ,4.0,1374,$$,['delivery'],False,"Japanese, Barbeque, Asian Fusion","japanese, bbq, asianfusion",25.7614869910215,-80.1943418392868,US,FL,Miami,33130
Cs8ZS8sSeFtLnddHyrhWSA,Fonda La Chismosa,3.5,37,$$,['delivery'],False,Colombian,colombian,25.76622,-80.211082,US,FL,Miami,33130
WuTpipAE9UMkU7_Io52KxQ,Zuuk Mediterranean Kitchen,4.0,422,$$,"['delivery', 'pickup']",False,"Mediterranean, Middle Eastern","mediterranean, mideastern",25.76209,-80.19355,US,FL,Miami,33130
bKhqhpmvam-B6GS2ZxX_QQ,Miami River Cafe,4.0,69,$$,['delivery'],False,Mexican,mexican,25.7773169,-80.2080068,US,FL,Miami,33128
2tioPlTs6R9BECh8gJSq4Q,Tutto Pasta Ristorante,4.0,143,$$,"['delivery', 'pickup']",False,Italian,italian,25.7606507,-80.2001463,US,FL,Miami,33129
UeT8Rsasz6OEJVlzuSn1EQ,El Cielo by Juan Manuel Barrientos,4.0,171,$$$$,,False,"Colombian, American (New), Desserts","colombian, newamerican, desserts",25.769667,-80.191708,US,FL,Miami,33131
yArWW2hpGmq8wq3nvC_f4A,Casa Tua Cucina,4.0,418,$$,"['delivery', 'pickup']",False,"Italian, Mediterranean","italian, mediterranean",25.76704,-80.19472,US,FL,Miami,33130
yQjAJfAe4sCtvFmRnOJoDw,Vero,4.5,439,$$,"['restaurant_reservation', 'pickup']",False,"Italian, Pizza, Wineries","italian, pizza, wineries",25.7732471137303,-80.1920659170162,US,FL,Miami,33131
f63Fbw3_ZygcJY7_CFnjrg,PM Fish & Steak House,4.0,434,$$$,['delivery'],False,"Argentine, Seafood, Steakhouses","argentine, seafood, steak",25.7594251,-80.1936952,US,FL,Miami,33133
GBbp688iLv7FPdx_x2ciXg,Jamon Iberico Pata Negra Restaurant Tapas & Wine Bar,4.5,343,$$,['delivery'],False,"Spanish, Tapas Bars, Wine Bars","spanish, tapas, wine_bars",25.7735180169408,-80.201877932016,US,FL,Miami,33130
lOA9Kpt3USM-XH0o_7gbsg,Latin Cafe 2000,4.0,139,$$,['delivery'],False,"Latin American, Cuban","latin, cuban",25.7640432,-80.1924733,US,FL,Miami,33131
hZZF4DekkQmi2s4sOETpXg,Luke's Lobster - Brickell City Center,4.0,241,$$,"['delivery', 'pickup']",False,Seafood,seafood,25.767173,-80.193092,US,FL,Miami,33130
ix8ifP1jQM9ektdVAs19sQ,Crazy About You,4.0,1658,$$,"['delivery', 'restaurant_reservation']",False,"Mediterranean, Italian, Spanish","mediterranean, italian, spanish",25.7620078715623,-80.1889463275432,US,FL,Miami,33131
arvsiHTcyJzge4wxmQiaXw,La Mar by Gaston Acurio,4.0,746,$$$,,False,Peruvian,peruvian,25.7654407159876,-80.1852026674939,US,FL,Miami,33131
n6xaLebNjh8sYiYh89gdEQ,Komodo,4.0,1255,$$$,['delivery'],False,"Asian Fusion, Lounges, Cocktail Bars","asianfusion, lounges, cocktailbars",25.7653468682438,-80.1906713264588,US,FL,Miami,33131
8_cuODO8G0yuzQO_fRW5kA,Toro Toro,4.5,1043,$$$,"['delivery', 'pickup']",False,"Steakhouses, Tapas Bars, Cocktail Bars","steak, tapas, cocktailbars",25.772572,-80.185336,US,FL,Miami,33131
JUofvuctiEDWfL6M5yE-1A,Nusr-Et Steakhouse,3.0,653,$$$$,,False,Steakhouses,steak,25.764068,-80.190902,US,FL,Miami,33131
